,location,total_sqft,bath,price,bhk
4738,Kudlu Gate,940.0,2.0,69.57,2
4739,Kudlu Gate,1215.0,2.0,44.96,2
4740,Kudlu Gate,1164.0,2.0,75.0,2
4741,Kudlu Gate,3850.0,6.0,205.0,4
4742,Kudlu Gate,1183.0,2.0,79.54,2
4743,Kudlu Gate,1850.0,3.0,110.0,3
4745,Kudlu Gate,1183.0,2.0,79.54,2
4746,Kudlu Gate,1200.0,2.0,44.4,2
4748,Kudlu Gate,1310.0,2.0,53.0,2
4749,Kumaraswami Layout,2000.0,4.0,139.0,4
4750,Kumaraswami Layout,1000.0,2.0,48.5,2
4751,Kumaraswami Layout,1000.0,2.0,58.0,2
4752,Kumaraswami Layout,2400.0,7.0,125.0,7
4753,Kumaraswami Layout,2400.0,2.0,125.0,3
4754,Kumaraswami Layout,1310.0,2.0,70.0,3
4755,Kumaraswami Layout,850.0,1.0,78.0,1
4756,Kumaraswami Layout,3200.0,7.0,150.0,7
4757,Kumaraswami Layout,1310.0,2.0,85.0,3
4758,Kumaraswami Layout,2450.0,3.0,110.0,4
4759,Kumaraswami Layout,3100.0,7.0,145.0,7
4760,Kumaraswami Layout,1200.0,3.0,75.0,3
4761,Kumaraswami Layout,1081.0,2.0,60.0,2
4762,Kundalahalli,1724.0,3.0,125.0,3
4763,Kundalahalli,1030.0,2.0,49.0,2
4764,Kundalahalli,735.0,2.0,57.99,2
4765,Kundalahalli,1047.0,2.0,82.0,2
4766,Kundalahalli,1397.0,3.0,105.0,3
4767,Kundalahalli,1724.0,3.0,127.0,3
4768,Kundalahalli,1010.0,2.0,49.27,2
4769,Kundalahalli,1397.0,3.0,110.0,3
4770,Kundalahalli,1397.0,3.0,104.0,3
4771,Kundalahalli,1397.0,3.0,108.0,3
4772,Kundalahalli,1920.0,3.0,150.0,3
4773,Kundalahalli,1397.0,3.0,105.0,3
4775,Kundalahalli,1724.0,3.0,124.0,3
4776,Kundalahalli,1047.0,2.0,84.0,2
4777,Kundalahalli,1047.0,2.0,83.0,2
4778,Kundalahalli,7000.0,4.0,550.0,4
4780,Kundalahalli,1120.0,2.0,53.76,2
4781,Kundalahalli,1047.0,2.0,82.62,2
4782,Kundalahalli,1047.0,2.0,91.0,2
4783,Kundalahalli,1724.0,3.0,146.0,3
4784,Kundalahalli,1600.0,3.0,170.0,3
4786,Kundalahalli,1724.0,3.0,125.0,3
4787,Kundalahalli,1010.0,2.0,48.27,2
4788,Kundalahalli,1047.0,2.0,89.0,2
4789,Kundalahalli,2500.0,5.0,245.0,4
4790,Kundalahalli,1397.0,3.0,105.0,3
4792,Kundalahalli,1047.0,2.0,72.0,2
4793,Kundalahalli,1260.0,2.0,58.0,2
4794,Kundalahalli,3092.0,4.0,230.0,4
4795,Kundalahalli,1065.0,2.0,70.0,2
4796,Kundalahalli,1724.0,3.0,146.0,3
4797,Kundalahalli,1047.0,2.0,91.0,2
4798,Kundalahalli,1724.0,3.0,128.0,3
4799,Kundalahalli,1315.0,2.0,74.0,2
4800,Kundalahalli,2100.0,3.0,150.0,3
4801,Kundalahalli,1724.0,3.0,125.0,3
4802,Kundalahalli,1724.0,3.0,140.0,3
4803,Kundalahalli,1175.0,2.0,65.0,2
4805,LB Shastri Nagar,1043.0,2.0,55.0,2
4806,LB Shastri Nagar,1184.0,2.0,69.0,2
4807,LB Shastri Nagar,665.0,1.0,32.0,1
4808,LB Shastri Nagar,1250.0,2.0,48.5,2
4809,LB Shastri Nagar,1400.0,2.0,80.0,3
4810,LB Shastri Nagar,1184.0,2.0,62.0,2
4811,LB Shastri Nagar,1200.0,2.0,47.0,2
4812,LB Shastri Nagar,1200.0,2.0,75.0,2
4813,LB Shastri Nagar,1000.0,2.0,49.5,2
4814,Laggere,2800.0,5.0,125.0,5
4815,Laggere,1200.0,3.0,130.0,3
4816,Laggere,1200.0,1.0,125.0,1
4817,Laggere,1200.0,2.0,75.0,2
4818,Laggere,620.0,2.0,48.0,1
4819,Lakshminarayana Pura,1185.0,2.0,75.0,2
4820,Lakshminarayana Pura,1600.0,2.0,108.0,3
4821,Lakshminarayana Pura,1180.0,2.0,75.0,2
4822,Lakshminarayana Pura,1172.0,2.0,82.0,2
4823,Lakshminarayana Pura,1179.0,2.0,75.0,2
4824,Lakshminarayana Pura,1149.0,2.0,75.0,2
4825,Lakshminarayana Pura,1336.0,2.0,100.0,2
4826,Lakshminarayana Pura,1175.0,2.0,75.0,2
4827,Lakshminarayana Pura,1190.0,2.0,75.0,2
4828,Lakshminarayana Pura,1200.0,2.0,75.0,2
4829,Lakshminarayana Pura,1200.0,2.0,75.0,2
4830,Lakshminarayana Pura,1165.0,2.0,75.0,2
4831,Lakshminarayana Pura,1145.0,2.0,75.0,2
4832,Lakshminarayana Pura,1500.0,3.0,104.0,3
4833,Lakshminarayana Pura,1210.0,2.0,75.0,2
4834,Lakshminarayana Pura,1169.0,2.0,75.0,2
4835,Lakshminarayana Pura,1200.0,2.0,75.0,2
4836,Lakshminarayana Pura,1172.0,2.0,75.0,2
4837,Lakshminarayana Pura,1172.0,2.0,75.0,2
4838,Lakshminarayana Pura,1180.0,2.0,75.0,2
4839,Lakshminarayana Pura,1200.0,2.0,83.0,2
4840,Lakshminarayana Pura,1200.0,2.0,80.0,2
4841,Lakshminarayana Pura,1195.0,2.0,75.0,2
4842,Lakshminarayana Pura,1200.0,2.0,80.0,2
4843,Lingadheeranahalli,1521.0,3.0,95.0,3
4844,Lingadheeranahalli,1511.0,3.0,95.0,3
4845,Lingadheeranahalli,1683.0,3.0,109.0,3
4846,Lingadheeranahalli,1519.0,3.0,93.0,3
4847,Lingadheeranahalli,1521.0,3.0,94.99,3
4848,Lingadheeranahalli,1682.0,3.0,120.0,3
4849,Lingadheeranahalli,1521.0,3.0,94.71,3
4850,Lingadheeranahalli,1893.0,3.0,130.0,3
4851,Lingadheeranahalli,1705.0,3.0,110.0,3
4852,Lingadheeranahalli,2245.0,4.0,154.0,4
4853,Lingadheeranahalli,1682.0,3.0,113.0,3
4854,Lingadheeranahalli,1682.0,3.0,114.0,3
4855,Lingadheeranahalli,1506.0,3.0,95.0,3
4856,Lingadheeranahalli,1683.0,3.0,110.0,3
4857,Lingadheeranahalli,1684.0,3.0,120.0,3
4858,Lingadheeranahalli,2236.0,4.0,153.0,4
4859,Lingadheeranahalli,1894.0,4.0,114.0,3
4860,Lingadheeranahalli,2240.0,4.0,160.0,4
4861,Magadi Road,3600.0,6.0,141.0,6
4862,Magadi Road,1116.0,2.0,50.0,2
4864,Magadi Road,884.0,2.0,41.1,2
4865,Magadi Road,1005.0,2.0,55.78,2
4866,Magadi Road,1000.0,2.0,46.5,2
4867,Magadi Road,1500.0,2.0,93.0,4
4869,Magadi Road,1345.0,2.0,55.0,2
4871,Magadi Road,5000.0,6.0,360.0,5
4872,Magadi Road,1116.0,2.0,51.89,2
4873,Magadi Road,1052.0,2.0,60.0,3
4874,Magadi Road,940.0,2.0,50.0,2
4875,Magadi Road,1318.0,2.0,68.0,3
4877,Magadi Road,884.0,2.0,48.0,2
4879,Mahadevpura,1150.0,2.0,52.0,2
4880,Mahadevpura,1250.0,2.0,52.0,2
4881,Mahadevpura,1260.0,2.0,57.6,2
4882,Mahadevpura,730.0,1.0,35.0,1
4883,Mahadevpura,1434.0,2.0,67.39,3
4884,Mahadevpura,1146.0,2.0,53.8,2
4885,Mahadevpura,1532.0,2.0,62.0,2
4886,Mahadevpura,1620.0,2.0,76.0,3
4887,Mahadevpura,1136.0,2.0,64.5,2
4888,Mahadevpura,1400.0,2.0,65.8,3
4889,Mahadevpura,1137.0,2.0,53.4,2
4890,Mahadevpura,1601.0,3.0,95.0,3
4891,Mahadevpura,1450.0,3.0,75.0,3
4892,Mahadevpura,1152.0,2.0,54.0,2
4893,Mahadevpura,1212.0,2.0,56.9,2
4895,Mahadevpura,1505.0,3.0,78.0,3
4896,Mahadevpura,1500.0,2.0,70.0,3
4897,Mahadevpura,1236.0,2.0,58.0,2
4898,Mahadevpura,1236.0,2.0,58.0,2
4899,Mahadevpura,1120.0,2.0,53.0,2
4900,Mahalakshmi Layout,1575.0,5.0,158.0,4
4901,Mahalakshmi Layout,1105.0,2.0,80.0,2
4902,Mahalakshmi Layout,1200.0,3.0,160.0,4
4903,Mahalakshmi Layout,1200.0,2.0,110.0,3
4904,Mahalakshmi Layout,1876.0,3.0,150.0,3
4905,Mallasandra,1665.0,3.0,95.0,3
4906,Mallasandra,1665.0,3.0,86.58,3
4907,Mallasandra,1340.0,2.0,61.0,2
4908,Mallasandra,1325.0,2.0,70.0,2
4909,Mallasandra,1665.0,3.0,86.91,3
4910,Mallasandra,1325.0,2.0,70.0,2
4911,Mallasandra,905.0,2.0,40.0,2
4912,Mallasandra,1325.0,2.0,65.0,2
4913,Mallasandra,1325.0,2.0,73.0,2
4914,Mallasandra,1565.0,2.0,69.0,2
4915,Mallasandra,905.0,2.0,35.0,2
4917,Mallasandra,1100.0,2.0,76.3,3
4918,Malleshpalya,1140.0,2.0,46.5,2
4919,Malleshpalya,1225.0,2.0,46.86,2
4921,Malleshpalya,1052.0,2.0,50.0,2
4922,Malleshpalya,1405.0,2.0,77.0,3
4923,Malleshpalya,1065.0,2.0,50.0,2
4924,Malleshpalya,1210.0,2.0,55.0,2
4926,Malleshpalya,1060.0,2.0,40.0,2
4927,Malleshpalya,1430.0,2.0,69.5,3
4928,Malleshpalya,1421.0,2.0,90.0,2
4929,Malleshpalya,1245.0,2.0,55.0,2
4930,Malleshpalya,1200.0,2.0,46.0,2
4931,Malleshpalya,1225.0,2.0,52.0,2
4932,Malleshwaram,705.0,1.0,67.0,1
4933,Malleshwaram,12000.0,7.0,2200.0,7
4934,Malleshwaram,2500.0,5.0,325.0,4
4935,Malleshwaram,2006.0,3.0,297.0,3
4936,Malleshwaram,686.0,1.0,62.5,1
4937,Malleshwaram,2475.0,4.0,332.0,3
4938,Malleshwaram,2610.0,3.0,399.0,3
4939,Malleshwaram,2475.0,4.0,320.0,3
4940,Malleshwaram,900.0,2.0,95.0,2
4941,Malleshwaram,1420.0,2.0,158.0,2
4942,Malleshwaram,2000.0,3.0,250.0,3
4943,Malleshwaram,2215.0,3.0,275.0,3
4945,Malleshwaram,2475.0,4.0,300.0,3
4946,Malleshwaram,2345.0,2.0,293.0,3
4948,Malleshwaram,2215.0,4.0,310.0,3
4949,Malleshwaram,480.0,1.0,60.0,1
4950,Malleshwaram,1290.0,2.0,120.0,2
4951,Malleshwaram,2475.0,4.0,326.0,3
4952,Malleshwaram,2476.0,3.0,337.0,3
4953,Malleshwaram,900.0,2.0,90.0,2
4955,Malleshwaram,2050.0,4.0,270.0,3
4956,Malleshwaram,900.0,2.0,72.0,2
4957,Malleshwaram,620.0,1.0,86.8,1
4958,Malleshwaram,600.0,1.0,68.0,2
4959,Malleshwaram,2475.0,4.0,337.0,3
4960,Malleshwaram,2215.0,3.0,275.0,3
4961,Malleshwaram,2215.0,3.0,330.0,3
4963,Malleshwaram,1020.0,2.0,80.0,2
4964,Malleshwaram,600.0,1.0,90.0,2
4965,Malleshwaram,2200.0,3.0,275.0,3
4966,Malleshwaram,2475.0,4.0,326.0,3
4967,Malleshwaram,1500.0,2.0,140.0,2
4968,Malleshwaram,2475.0,4.0,340.0,3
4969,Malleshwaram,1400.0,2.0,190.0,2
4970,Malleshwaram,2475.0,4.0,300.0,3
4971,Malleshwaram,2400.0,3.0,380.0,3
4972,Malleshwaram,580.0,1.0,45.0,1
4973,Malleshwaram,1410.0,2.0,125.0,2
4976,Marathahalli,1220.0,2.0,57.0,2
4977,Marathahalli,1200.0,2.0,52.0,2
4978,Marathahalli,1200.0,2.0,60.0,2
4979,Marathahalli,1933.0,3.0,140.0,3
4980,Marathahalli,950.0,2.0,46.96,2
4981,Marathahalli,1230.0,2.0,80.0,2
4982,Marathahalli,3800.0,4.0,250.0,4
4983,Marathahalli,1019.0,2.0,49.85,2
4984,Marathahalli,1215.0,2.0,67.0,2
4985,Marathahalli,2181.0,3.0,152.0,4
4986,Marathahalli,1170.0,2.0,53.0,2
4987,Marathahalli,1019.0,2.0,49.86,2
4988,Marathahalli,1325.0,2.0,71.55,2
4989,Marathahalli,1220.0,2.0,56.5,2
4991,Marathahalli,1152.0,2.0,56.0,2
4992,Marathahalli,1610.0,3.0,90.0,3
4993,Marathahalli,1146.0,2.0,70.0,2
4995,Marathahalli,1469.0,3.0,89.0,3
5000,Marathahalli,2519.0,5.0,185.0,4
5002,Marathahalli,957.0,2.0,46.9,2
5003,Marathahalli,1583.0,3.0,105.0,3
5004,Marathahalli,2524.0,5.0,190.0,4
5008,Marathahalli,1071.0,2.0,52.25,2
5009,Marathahalli,1215.0,2.0,58.86,2
5010,Marathahalli,1102.0,2.0,53.67,2
5011,Marathahalli,1900.0,3.0,123.0,3
5012,Marathahalli,1045.0,2.0,60.0,2
5014,Marathahalli,1215.0,2.0,58.86,2
5015,Marathahalli,1365.0,2.0,73.0,2
5020,Marathahalli,1208.0,2.0,70.0,2
5021,Marathahalli,1325.0,1.0,92.0,2
5022,Marathahalli,1525.0,3.0,90.0,3
5023,Marathahalli,1937.0,3.0,140.0,3
5024,Marathahalli,1550.0,3.0,83.0,3
5025,Marathahalli,1350.0,2.0,86.0,2
5026,Marathahalli,957.0,2.0,47.0,2
5028,Marathahalli,1230.0,2.0,57.0,2
5029,Marathahalli,1200.0,2.0,58.0,2
5031,Marathahalli,607.0,1.0,35.0,1
5032,Marathahalli,1583.0,3.0,109.0,3
5033,Marathahalli,1075.0,2.0,52.43,2
5034,Marathahalli,1360.0,2.0,103.0,2
5035,Marathahalli,1220.0,2.0,58.5,2
5036,Marathahalli,950.0,2.0,45.68,2
5037,Marathahalli,615.0,1.0,44.0,1
5038,Marathahalli,1595.0,3.0,90.0,3
5039,Marathahalli,1350.0,2.0,89.0,2
5040,Marathahalli,1020.0,2.0,57.0,2
5041,Marathahalli,1600.0,3.0,88.0,2
5042,Marathahalli,780.0,1.0,55.0,1
5043,Marathahalli,1710.0,3.0,100.0,3
5045,Marathahalli,1358.0,2.0,81.0,2
5046,Marathahalli,1205.0,2.0,75.0,2
5047,Marathahalli,1730.0,3.0,110.0,3
5048,Marathahalli,1583.0,3.0,115.0,3
5049,Marathahalli,1200.0,2.0,67.0,2
5050,Marathahalli,1095.0,2.0,60.0,2
5051,Marathahalli,1060.0,2.0,48.0,2
5052,Marathahalli,1050.0,2.0,65.0,2
5053,Marathahalli,1102.0,2.0,53.67,2
5054,Marathahalli,1026.0,2.0,49.95,2
5057,Marathahalli,1220.0,2.0,59.0,2
5058,Marathahalli,881.0,2.0,48.06,2
5060,Marathahalli,1710.0,3.0,100.0,3
5061,Marathahalli,1680.0,3.0,105.0,3
5062,Marathahalli,1910.0,3.0,119.0,3
5063,Marathahalli,1602.0,2.0,104.0,2
5064,Marathahalli,700.0,1.0,38.0,1
5065,Marathahalli,1469.0,3.0,89.0,3
5067,Marathahalli,1690.0,3.0,116.0,3
5068,Marathahalli,1065.0,2.0,55.0,2
5069,Marathahalli,1693.0,3.0,125.0,3
5070,Marathahalli,1693.0,3.0,125.0,3
5071,Marathahalli,1196.0,2.0,57.9,2
5072,Marathahalli,1595.0,3.0,88.0,3
5073,Marathahalli,2122.0,3.0,125.0,3
5074,Marathahalli,1730.0,3.0,115.0,3
5077,Marathahalli,1125.0,2.0,55.0,2
5078,Marathahalli,1950.0,3.0,115.0,3
5079,Marathahalli,1250.0,2.0,68.0,2
5080,Marathahalli,1125.0,2.0,56.8,2
5081,Marathahalli,1350.0,2.0,90.0,2
5082,Marathahalli,1200.0,2.0,53.0,2
5083,Marathahalli,2500.0,5.0,175.0,4
5084,Marathahalli,957.0,2.0,47.0,2
5087,Marathahalli,1350.0,2.0,60.0,2
5088,Marathahalli,3400.0,4.0,235.0,4
5089,Marathahalli,1350.0,2.0,99.0,2
5091,Marathahalli,1285.0,2.0,55.0,2
5092,Marathahalli,2500.0,5.0,181.0,4
5093,Marathahalli,3800.0,4.0,235.0,4
5094,Marathahalli,3951.0,4.0,230.0,4
5095,Marathahalli,1125.0,2.0,54.8,2
5096,Marathahalli,1700.0,3.0,126.0,3
5098,Marathahalli,1270.0,2.0,73.0,2
5100,Marathahalli,950.0,2.0,46.7,2
5101,Marathahalli,1550.0,3.0,85.0,3
5102,Marathahalli,1019.0,2.0,49.86,2
5103,Marathahalli,1144.0,2.0,65.0,2
5104,Marathahalli,1240.0,2.0,55.0,2
5105,Marathahalli,1100.0,2.0,75.0,1
5106,Marathahalli,1156.0,2.0,52.0,2
5107,Marathahalli,2524.0,5.0,180.0,4
5108,Marathahalli,1135.0,2.0,60.0,2
5109,Marathahalli,1839.0,3.0,130.0,3
5110,Marathahalli,1170.0,2.0,85.0,2
5111,Marathahalli,1102.0,2.0,53.67,2
5112,Marathahalli,1108.0,2.0,60.0,3
5113,Marathahalli,1449.0,3.0,110.0,3
5114,Marathahalli,1360.0,2.0,101.0,2
5115,Marathahalli,1026.0,2.0,50.18,2
5118,Marathahalli,1270.0,2.0,80.0,2
5119,Marathahalli,1100.0,2.0,50.0,2
5120,Marathahalli,1196.0,2.0,57.95,2
5122,Marathahalli,1485.0,2.0,90.0,3
5123,Marathahalli,1146.0,2.0,69.0,2
5124,Margondanahalli,1090.0,2.0,58.0,2
5125,Margondanahalli,1200.0,2.0,58.5,2
5126,Margondanahalli,1200.0,2.0,67.0,2
5128,Margondanahalli,1000.0,2.0,57.0,2
5130,Margondanahalli,600.0,2.0,35.0,2
5131,Margondanahalli,1200.0,2.0,69.0,2
5132,Margondanahalli,900.0,2.0,49.0,2
5133,Margondanahalli,1140.0,2.0,60.0,2
5134,Margondanahalli,1100.0,2.0,55.0,2
5135,Margondanahalli,1152.0,1.0,66.0,2
5137,Margondanahalli,1200.0,2.0,65.0,2
5138,Margondanahalli,1050.0,2.0,58.0,2
5139,Margondanahalli,1160.0,2.0,65.0,2
5140,Margondanahalli,1334.0,2.0,67.76,2
5141,Marsur,1800.0,4.0,145.0,4
5142,Marsur,1200.0,3.0,90.0,3
5143,Marsur,1200.0,3.0,120.0,3
5144,Mico Layout,5000.0,9.0,210.0,9
5145,Mico Layout,1550.0,2.0,65.0,3
5146,Mico Layout,1125.0,2.0,40.0,2
5147,Mico Layout,1190.0,2.0,39.25,2
5148,Mico Layout,800.0,1.0,29.5,1
5149,Mico Layout,1250.0,2.0,44.0,3
5150,Mico Layout,1171.0,2.0,39.0,2
5151,Mico Layout,1200.0,2.0,53.5,2
5152,Mico Layout,1670.0,3.0,59.0,3
5153,Mico Layout,1140.0,2.0,43.0,2
5154,Munnekollal,1170.0,2.0,52.0,2
5155,Munnekollal,1102.0,2.0,53.67,2
5156,Munnekollal,1390.0,3.0,68.0,3
5157,Munnekollal,1200.0,2.0,49.5,2
5158,Munnekollal,950.0,2.0,46.5,2
5159,Munnekollal,1560.0,3.0,75.0,3
5160,Munnekollal,1750.0,3.0,86.5,3
5161,Munnekollal,1385.0,2.0,66.5,3
5162,Munnekollal,1080.0,2.0,45.0,2
5163,Munnekollal,1170.0,2.0,59.0,2
5165,Munnekollal,1200.0,2.0,57.9,3
5166,Munnekollal,1030.0,2.0,50.36,2
5167,Murugeshpalya,1296.0,2.0,81.0,2
5168,Murugeshpalya,1550.0,3.0,74.0,3
5169,Murugeshpalya,1845.0,3.0,91.0,3
5170,Murugeshpalya,1185.0,2.0,85.0,2
5171,Murugeshpalya,1225.0,2.0,48.0,2
5172,Murugeshpalya,1930.0,3.0,75.0,3
5173,Murugeshpalya,1600.0,2.0,65.0,3
5174,Murugeshpalya,1344.0,2.0,56.0,3
5175,Murugeshpalya,1500.0,2.0,70.0,3
5176,Murugeshpalya,1855.0,3.0,96.0,3
5177,Murugeshpalya,1175.0,2.0,75.0,2
5178,Mysore Road,1175.0,2.0,73.5,2
5179,Mysore Road,1710.0,4.0,91.31,3
5180,Mysore Road,1020.0,2.0,48.95,2
5181,Mysore Road,1175.0,2.0,73.5,2
5182,Mysore Road,1070.0,2.0,45.0,2
5183,Mysore Road,1239.0,2.0,53.0,2
5184,Mysore Road,1060.0,2.0,62.0,2
5185,Mysore Road,980.0,2.0,45.47,2
5186,Mysore Road,883.0,2.0,40.0,2
5187,Mysore Road,1525.0,3.0,96.0,3
5188,Mysore Road,1200.0,2.0,65.0,2
5192,Mysore Road,883.0,2.0,40.95,2
5193,Mysore Road,1070.0,2.0,49.65,2
5195,Mysore Road,883.0,2.0,50.0,2
5196,Mysore Road,1155.0,2.0,51.0,2
5197,Mysore Road,1003.0,2.0,43.0,2
5198,Mysore Road,1237.0,2.0,73.0,2
5199,Mysore Road,883.0,2.0,45.0,2
5200,Mysore Road,1170.0,2.0,65.0,2
5201,Mysore Road,1029.5,2.0,50.855,2
5202,Mysore Road,940.0,2.0,43.61,2
5204,Mysore Road,1020.0,2.0,48.95,2
5205,Mysore Road,1568.0,2.0,100.0,3
5207,Mysore Road,1560.0,2.0,83.3,3
5208,Mysore Road,1175.0,2.0,70.5,2
5209,Mysore Road,1080.0,2.0,60.0,3
5211,Mysore Road,883.0,2.0,37.0,2
5213,NGR Layout,1020.0,2.0,45.9,2
5214,NGR Layout,1105.0,2.0,49.73,2
5215,NGR Layout,1022.0,2.0,45.9,2
5216,NGR Layout,1020.0,2.0,45.0,2
5217,NGR Layout,1019.0,2.0,45.9,2
5218,NGR Layout,1020.0,2.0,46.0,2
5219,NGR Layout,1021.0,2.0,46.0,2
5220,NGR Layout,1021.0,2.0,45.9,2
5221,NRI Layout,1565.0,2.0,75.0,3
5222,NRI Layout,2500.0,5.0,130.0,5
5223,NRI Layout,1125.0,2.0,45.56,2
5224,NRI Layout,2150.0,4.0,115.0,4
5225,NRI Layout,1250.0,2.0,75.0,2
5226,NRI Layout,1789.0,3.0,75.0,3
5227,NRI Layout,1731.0,3.0,64.11,3
5228,NRI Layout,2400.0,2.0,125.0,2
5230,Nagarbhavi,1350.0,3.0,150.0,3
5231,Nagarbhavi,1200.0,2.0,150.0,2
5233,Nagarbhavi,2400.0,3.0,160.0,3
5234,Nagarbhavi,884.0,2.0,36.0,1
5235,Nagarbhavi,1055.0,2.0,55.0,2
5237,Nagarbhavi,1223.0,2.0,60.0,2
5238,Nagarbhavi,956.0,2.0,49.0,2
5240,Nagarbhavi,1200.0,2.0,150.0,2
5243,Nagarbhavi,1145.0,2.0,40.0,2
5244,Nagarbhavi,300.0,1.0,20.0,1
5245,Nagarbhavi,1250.0,3.0,175.0,4
5246,Nagarbhavi,710.0,2.0,40.0,1
5248,Nagarbhavi,1212.0,2.0,50.0,2
5249,Nagarbhavi,1020.0,2.0,55.0,2
5251,Nagarbhavi,1120.0,2.0,53.0,2
5253,Nagarbhavi,1146.0,2.0,50.0,2
5255,Nagarbhavi,1190.0,2.0,63.0,2
5257,Nagarbhavi,1050.0,2.0,80.0,2
5258,Nagarbhavi,2500.0,3.0,180.0,5
5260,Nagarbhavi,1250.0,3.0,170.0,2
5262,Nagarbhavi,1400.0,2.0,135.0,3
5264,Nagarbhavi,1100.0,2.0,46.2,2
5265,Nagarbhavi,1080.0,2.0,49.0,2
5266,Nagarbhavi,1800.0,3.0,180.0,4
5267,Nagarbhavi,1225.0,2.0,58.0,2
5268,Nagasandra,980.0,2.0,48.0,2
5269,Nagasandra,2400.0,4.0,145.0,4
5270,Nagasandra,7000.0,8.0,450.0,4
5271,Nagasandra,1650.0,3.0,95.0,3
5272,Nagasandra,1500.0,2.0,91.0,2
5273,Nagavara,400.0,1.0,14.0,1
5274,Nagavara,2172.0,3.0,120.0,4
5276,Nagavara,2319.0,3.0,180.0,3
5277,Nagavara,2430.0,4.0,180.0,3
5278,Nagavara,936.0,2.0,40.2,2
5279,Nagavara,1125.0,2.0,44.5,2
5280,Nagavara,1315.0,2.0,70.0,2
5281,Nagavara,1077.0,2.0,50.0,2
5282,Nagavara,2496.0,4.0,125.0,4
5283,Nagavara,1110.0,2.0,44.95,2
5284,Nagavara,1247.0,2.0,58.56,2
5285,Nagavarapalya,1392.0,2.0,99.0,2
5286,Nagavarapalya,705.0,1.0,52.5,1
5287,Nagavarapalya,1300.0,3.0,80.0,3
5288,Nagavarapalya,705.0,1.0,57.0,1
5289,Nagavarapalya,705.0,1.0,55.0,1
5290,Nagavarapalya,705.0,1.0,57.0,1
5291,Nagavarapalya,1335.0,2.0,110.0,2
5292,Nagavarapalya,1260.0,2.0,85.5,2
5293,Narayanapura,1308.0,2.0,89.04,2
5294,Narayanapura,1566.0,3.0,83.3,3
5295,Narayanapura,1485.0,3.0,85.0,3
5296,Narayanapura,1302.0,2.0,69.1,2
5297,Narayanapura,1308.0,2.0,89.04,2
5298,Narayanapura,2357.0,3.0,135.0,3
5299,Narayanapura,2357.0,3.0,135.0,3
5300,Narayanapura,1469.0,2.0,99.14,2
5301,Neeladri Nagar,1053.0,2.0,45.0,2
5302,Neeladri Nagar,1363.0,2.0,68.0,2
5303,Neeladri Nagar,2556.0,3.0,133.0,3
5304,Neeladri Nagar,674.0,1.0,21.0,1
5305,Neeladri Nagar,527.0,1.0,26.0,1
5306,Neeladri Nagar,1167.0,2.0,38.0,3
5307,Neeladri Nagar,1060.0,2.0,35.0,2
5308,Neeladri Nagar,640.0,1.0,20.5,1
5309,Neeladri Nagar,4000.0,12.0,160.0,10
5310,Neeladri Nagar,1105.0,2.0,30.0,2
5311,Neeladri Nagar,1100.0,2.0,30.0,2
5312,Neeladri Nagar,2111.0,3.0,103.0,3
5313,Nehru Nagar,1775.0,3.0,110.0,3
5314,Nehru Nagar,2363.0,5.0,120.0,4
5315,Nehru Nagar,2342.0,3.0,115.0,4
5316,Nehru Nagar,967.0,2.0,41.1,2
5317,Nehru Nagar,1374.0,3.0,72.0,3
5318,Nehru Nagar,1674.0,3.0,90.0,3
5319,Nehru Nagar,1269.0,2.0,63.0,3
5320,Nehru Nagar,1100.0,2.0,50.0,2
5321,Nehru Nagar,1674.0,3.0,81.0,3
5322,OMBR Layout,2420.0,3.0,185.0,3
5323,OMBR Layout,1078.0,2.0,65.0,2
5324,OMBR Layout,1101.0,2.0,65.5,2
5325,OMBR Layout,1041.0,2.0,65.5,2
5326,OMBR Layout,1300.0,2.0,80.0,2
5327,OMBR Layout,1085.0,2.0,64.0,2
5328,OMBR Layout,1855.0,3.0,145.0,3
5329,OMBR Layout,1050.0,2.0,48.0,2
5331,OMBR Layout,1165.0,2.0,88.5,2
5332,OMBR Layout,1101.0,2.0,66.0,2
5333,OMBR Layout,3400.0,4.0,275.0,4
5335,Old Airport Road,2732.0,4.0,204.0,4
5337,Old Airport Road,3356.0,4.0,251.0,4
5338,Old Airport Road,1206.0,2.0,75.0,2
5339,Old Airport Road,2774.0,4.0,207.0,4
5340,Old Airport Road,2690.0,4.0,191.0,4
5341,Old Airport Road,2690.0,4.0,199.0,4
5342,Old Airport Road,1655.0,2.0,97.65,2
5343,Old Airport Road,1075.0,2.0,60.0,2
5344,Old Airport Road,1858.0,2.0,167.0,3
5345,Old Airport Road,1150.0,2.0,90.0,2
5346,Old Airport Road,2690.0,4.0,191.0,4
5347,Old Airport Road,2658.0,5.0,187.0,4
5348,Old Airport Road,946.0,2.0,58.0,2
5349,Old Airport Road,2774.0,4.0,208.0,4
5350,Old Airport Road,2774.0,4.0,208.0,4
5351,Old Airport Road,3200.0,4.0,280.0,4
5352,Old Airport Road,2690.0,4.0,201.0,4
5353,Old Airport Road,1145.0,2.0,75.0,2
5354,Old Airport Road,2732.0,4.0,194.0,4
5355,Old Airport Road,2658.0,5.0,189.0,4
5356,Old Airport Road,2774.0,4.0,197.0,4
5357,Old Airport Road,3496.0,4.0,262.0,4
5358,Old Airport Road,2774.0,4.0,197.0,4
